season_year,season,island,measure,seasonal_total,mean_monthly,sd_monthly,n,se_monthly
2019,Summer,Anacapa,Rec Visitors on Boats,37959,6326.5,2740.7619196128658,6,1118.911368250408
2019,Summer,Isthmus,Overnight Stays,1221,203.5,109.30827964980512,6,44.62491830057881
2019,Summer,Isthmus,Rec Visitors Ashore,6404,1067.3333333333333,124.32001716001596,6,50.75343447601464
2019,Summer,San Miguel,Overnight Stays,613,102.16666666666666,111.51935556963494,6,45.527586264935145
2019,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2019,Summer,San Miguel,Rec Visitors Ashore,358,59.66666666666667,58.11253450561821,6,23.724342866440885
2019,Summer,San Miguel,Rec Visitors on Boats,2633,438.83333333333337,374.18787616205134,6,152.76156075546115
2019,Summer,Santa Barbara,Overnight Stays,0,0,0,6,0
2019,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2019,Summer,Santa Barbara,Rec Visitors Ashore,87,14.5,14.446452851824906,6,5.897739680024317
2019,Summer,Santa Barbara,Rec Visitors on Boats,13225,2204.1666666666665,735.5236003464923,6,300.27625243728113
2019,Summer,Santa Cruz,Overnight Stays,10687,1781.1666666666667,254.77473710449917,6,104.01135087629193
2019,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2019,Summer,Santa Cruz,Rec Visitors Ashore,49466,8244.333333333334,1632.84692076957,6,666.6069639933598
2019,Summer,Santa Cruz,Rec Visitors on Boats,5882,980.3333333333334,244.7779946536589,6,99.93019786052886
2019,Summer,Santa Rosa,Overnight Stays,2658,443,180.11884965211163,6,73.53321245079215
2019,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2019,Summer,Santa Rosa,Rec Visitors Ashore,4092,682,300.80359040410406,6,122.80255154786757
2019,Summer,Santa Rosa,Rec Visitors on Boats,5494,915.6666666666666,227.9233789383324,6,93.04932980832146
2019,Winter,Anacapa,Overnight Stays,92,15.333333333333332,16.378848148348734,6,6.6866367563305795
2019,Winter,Anacapa,Rec Visitors Ashore,1335,222.5,132.25845908674424,6,53.99428982154811
2019,Winter,Isthmus,Overnight Stays,433,72.16666666666666,91.21933274622583,6,37.24013665090098
2019,Winter,Isthmus,Rec Visitors Ashore,3637,606.1666666666666,358.77815801225506,6,146.47056966427687
2019,Winter,San Miguel,Overnight Stays,50,8.333333333333332,20.412414523193153,6,8.333333333333336
2019,Winter,San Miguel,Rec Visitors Ashore,185,30.833333333333336,51.16411502866699,6,20.887662493549744
2019,Winter,Santa Barbara,Overnight Stays,0,0,0,6,0
2019,Winter,Santa Barbara,Rec Visitors Ashore,49,8.166666666666668,12.93702696397695,6,5.28151914172849
2019,Winter,Santa Cruz,Overnight Stays,6630,1105,697.8744872826345,6,284.90606639148046
2019,Winter,Santa Cruz,Rec Visitors Ashore,19849,3308.1666666666665,1348.1297291680303,6,550.3716572563591
2019,Winter,Santa Rosa,Overnight Stays,617,102.83333333333334,137.85269916351533,6,56.27812876933434
2019,Winter,Santa Rosa,Rec Visitors Ashore,1776,296,319.2516248979792,6,130.33393009241047
2020,Summer,Anacapa,Overnight Stays,852,142,123.6899349179229,6,50.496204477828506
2020,Summer,Anacapa,Rec Overnight Boats,928,154.66666666666666,147.6884107391865,6,60.29354120559773
2020,Summer,Anacapa,Rec Visitors Ashore,2357,392.8333333333333,348.10941766442727,6,142.11507465587331
2020,Summer,Anacapa,Rec Visitors on Boats,21854,3642.3333333333335,2546.203657735702,6,1039.4832904434354
2020,Summer,Isthmus,Overnight Stays,645,107.5,84.65400167741629,6,34.5598514657302
2020,Summer,Isthmus,Rec Visitors Ashore,11460,1910,1500.401279658212,6,612.5362574302575
2020,Summer,San Miguel,Overnight Stays,765,127.5,144.2522096884481,6,58.890718000943636
2020,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2020,Summer,San Miguel,Rec Visitors Ashore,937,156.16666666666666,162.8046887121703,6,66.4647358462449
2020,Summer,San Miguel,Rec Visitors on Boats,1200,200,237.4447304111001,6,96.93640526998445
2020,Summer,Santa Barbara,Overnight Stays,0,0,0,6,0
2020,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2020,Summer,Santa Barbara,Rec Visitors Ashore,99,16.5,15.398051824825114,6,6.286228333958819
2020,Summer,Santa Barbara,Rec Visitors on Boats,11465,1910.8333333333333,1495.9118178110189,6,610.7034423060383
2020,Summer,Santa Cruz,Overnight Stays,0,0,0,6,0
2020,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2020,Summer,Santa Cruz,Rec Visitors Ashore,0,0,0,6,0
2020,Summer,Santa Cruz,Rec Visitors on Boats,4211,701.8333333333334,553.3072985843099,6,225.88675874822277
2020,Summer,Santa Rosa,Overnight Stays,3370,561.6666666666666,445.0998389874643,6,181.711248352373
2020,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2020,Summer,Santa Rosa,Rec Visitors Ashore,5484,914,854.7633590649519,6,348.95568008941575
2020,Summer,Santa Rosa,Rec Visitors on Boats,5626,937.6666666666667,696.2237188337285,6,284.2321429942629
2020,Winter,Anacapa,Overnight Stays,12,2,2.5298221281347035,6,1.0327955589886446
2020,Winter,Anacapa,Rec Overnight Boats,472,78.66666666666667,70.90181003801432,6,28.94554273881291
2020,Winter,Anacapa,Rec Visitors Ashore,1292,215.33333333333331,134.87871094678607,6,55.06400316399495
2020,Winter,Anacapa,Rec Visitors on Boats,18698,3116.333333333333,3002.07299489314,6,1225.5911680128538
2020,Winter,Isthmus,Overnight Stays,362,60.33333333333333,96.66781608512044,6,39.46447065962554
2020,Winter,Isthmus,Rec Visitors Ashore,8933,1488.8333333333333,746.2534198693273,6,304.6566829144643
2020,Winter,San Miguel,Overnight Stays,147,24.5,45.78973684134907,6,18.693581786270926
2020,Winter,San Miguel,Rec Overnight Boats,297,49.5,45.728546882664006,6,18.668601090244195
2020,Winter,San Miguel,Rec Visitors Ashore,259,43.16666666666667,73.88482027227694,6,30.163351567386833
2020,Winter,San Miguel,Rec Visitors on Boats,3004,500.66666666666663,700.5128597439641,6,285.98317743842523
2020,Winter,Santa Barbara,Overnight Stays,0,0,0,6,0
2020,Winter,Santa Barbara,Rec Overnight Boats,640,106.66666666666666,126.1343199397637,6,51.494120484230486
2020,Winter,Santa Barbara,Rec Visitors Ashore,17,2.8333333333333335,3.600925806881706,6,1.4700718047466632
2020,Winter,Santa Barbara,Rec Visitors on Boats,8068,1344.6666666666665,1241.5370581125103,6,506.85538152196614
2020,Winter,Santa Cruz,Overnight Stays,1785,297.5,477.6859847221813,6,195.01448664137752
2020,Winter,Santa Cruz,Rec Overnight Boats,696,116,134.82729693945512,6,55.04301348339619
2020,Winter,Santa Cruz,Rec Visitors Ashore,8757,1459.5,2375.644312602373,6,969.8527293701178
2020,Winter,Santa Cruz,Rec Visitors on Boats,5338,889.6666666666667,875.6532799382793,6,357.48395457387704
2020,Winter,Santa Rosa,Overnight Stays,868,144.66666666666669,220.37936987537347,6,89.96950100512458
2020,Winter,Santa Rosa,Rec Overnight Boats,434,72.33333333333333,39.64677372330145,6,16.185727594945423
2020,Winter,Santa Rosa,Rec Visitors Ashore,1756,292.6666666666667,214.96852482786093,6,87.76053276451273
2020,Winter,Santa Rosa,Rec Visitors on Boats,3718,619.6666666666667,594.1018992282945,6,242.5410847212855
2021,Summer,Anacapa,Overnight Stays,221,36.833333333333336,43.51742945839823,6,17.765916181772834
2021,Summer,Anacapa,Rec Overnight Boats,928,154.66666666666666,147.6884107391865,6,60.29354120559773
2021,Summer,Anacapa,Rec Visitors Ashore,2314,385.6666666666667,272.4581925115607,6,111.23059131571875
2021,Summer,Anacapa,Rec Visitors on Boats,24089,4014.8333333333335,3669.555690634312,6,1498.0898374633982
2021,Summer,Isthmus,Overnight Stays,586,97.66666666666667,54.60280823059073,6,22.291503114664817
2021,Summer,Isthmus,Rec Visitors Ashore,5005,834.1666666666667,635.445486778108,6,259.4195336601399
2021,Summer,San Miguel,Overnight Stays,569,94.83333333333333,100.27246215520324,6,40.93606125546413
2021,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2021,Summer,San Miguel,Rec Visitors Ashore,600,100,99.22902801096058,6,40.510081049865434
2021,Summer,San Miguel,Rec Visitors on Boats,4695,782.5,880.211281454629,6,359.3447509008585
2021,Summer,Santa Barbara,Overnight Stays,0,0,0,6,0
2021,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2021,Summer,Santa Barbara,Rec Visitors Ashore,45,7.5,5.75325994545701,6,2.3487585373270425
2021,Summer,Santa Barbara,Rec Visitors on Boats,12442,2073.6666666666665,1074.7220415840864,6,438.753436200536
2021,Summer,Santa Cruz,Overnight Stays,13162,2193.6666666666665,484.8742792380997,6,197.94909558885197
2021,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2021,Summer,Santa Cruz,Rec Visitors Ashore,40067,6677.833333333333,917.8621719336006,6,374.7156625733408
2021,Summer,Santa Cruz,Rec Visitors on Boats,13016,2169.3333333333335,2365.453585819571,6,965.6923825824546
2021,Summer,Santa Rosa,Overnight Stays,2390,398.3333333333333,161.71786130995756,6,66.02104041726227
2021,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2021,Summer,Santa Rosa,Rec Visitors Ashore,4702,783.6666666666666,295.4749848407927,6,120.62715743608946
2021,Summer,Santa Rosa,Rec Visitors on Boats,8831,1471.8333333333333,861.7938075123693,6,351.8258486492682
2021,Winter,Anacapa,Overnight Stays,552,92,145.54724318928203,6,59.41941321375252
2021,Winter,Anacapa,Rec Overnight Boats,472,78.66666666666667,70.90181003801432,6,28.94554273881291
2021,Winter,Anacapa,Rec Visitors Ashore,1123,187.16666666666669,201.62283270172222,6,82.31217676895956
2021,Winter,Anacapa,Rec Visitors on Boats,19233,3205.5,2542.690602491778,6,1038.0490916457984
2021,Winter,Isthmus,Overnight Stays,581,96.83333333333333,82.33933851244294,6,33.61489418563015
2021,Winter,Isthmus,Rec Visitors Ashore,6857,1142.8333333333333,1189.0021726921555,6,485.40810435939136
2021,Winter,San Miguel,Overnight Stays,171,28.5,58.01292959332428,6,23.683679331275087
2021,Winter,San Miguel,Rec Overnight Boats,297,49.5,45.728546882664006,6,18.668601090244195
2021,Winter,San Miguel,Rec Visitors Ashore,349,58.16666666666667,117.61873433542236,6,48.01764721895945
2021,Winter,San Miguel,Rec Visitors on Boats,3308,551.3333333333333,1148.6072725987183,6,468.9169554527871
2021,Winter,Santa Barbara,Overnight Stays,0,0,0,6,0
2021,Winter,Santa Barbara,Rec Overnight Boats,640,106.66666666666666,126.1343199397637,6,51.494120484230486
2021,Winter,Santa Barbara,Rec Visitors Ashore,36,6,8.414273587185052,6,3.435112807463534
2021,Winter,Santa Barbara,Rec Visitors on Boats,8749,1458.1666666666667,1382.3237560957516,6,564.3313102936766
2021,Winter,Santa Cruz,Overnight Stays,986,164.33333333333331,355.3570973917176,6,145.07392751436922
2021,Winter,Santa Cruz,Rec Overnight Boats,696,116,134.82729693945512,6,55.04301348339619
2021,Winter,Santa Cruz,Rec Visitors Ashore,3441,573.5,993.6449567124064,6,405.6538549058791
2021,Winter,Santa Cruz,Rec Visitors on Boats,10619,1769.8333333333335,2872.1480753378064,6,1172.549541715734
2021,Winter,Santa Rosa,Overnight Stays,1270,211.66666666666669,294.76069389704367,6,120.33554937941011
2021,Winter,Santa Rosa,Rec Overnight Boats,434,72.33333333333333,39.64677372330145,6,16.185727594945423
2021,Winter,Santa Rosa,Rec Visitors Ashore,2782,463.66666666666663,679.3928662170855,6,277.36097618646914
2021,Winter,Santa Rosa,Rec Visitors on Boats,3962,660.3333333333333,818.7604452259932,6,334.2575520629431
2022,Summer,Anacapa,Overnight Stays,0,0,0,6,0
2022,Summer,Anacapa,Rec Overnight Boats,928,154.66666666666666,147.6884107391865,6,60.29354120559773
2022,Summer,Anacapa,Rec Visitors Ashore,0,0,0,6,0
2022,Summer,Anacapa,Rec Visitors on Boats,0,0,0,6,0
2022,Summer,Isthmus,Overnight Stays,1823,303.83333333333337,311.5518683408377,6,127.19051764096953
2022,Summer,Isthmus,Rec Visitors Ashore,6140,1023.3333333333334,317.36078312650204,6,129.56199717166726
2022,Summer,San Miguel,Overnight Stays,657,109.5,138.06628842697265,6,56.36532622100222
2022,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2022,Summer,San Miguel,Rec Visitors Ashore,903,150.5,171.19433401838975,6,69.88979420010718
2022,Summer,San Miguel,Rec Visitors on Boats,4407,734.5,684.6767850599289,6,279.5181270210098
2022,Summer,Santa Barbara,Overnight Stays,0,0,0,6,0
2022,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2022,Summer,Santa Barbara,Rec Visitors Ashore,139,23.166666666666668,37.188259796159684,6,15.1820434871082
2022,Summer,Santa Barbara,Rec Visitors on Boats,12749,2124.8333333333335,1102.151970767492,6,449.9516578972062
2022,Summer,Santa Cruz,Overnight Stays,14111,2351.8333333333335,433.6991660894296,6,177.05694313161263
2022,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2022,Summer,Santa Cruz,Rec Visitors Ashore,46046,7674.333333333333,1559.4298530766514,6,636.6345716168561
2022,Summer,Santa Cruz,Rec Visitors on Boats,5196,866,995.62382454419,6,406.4617243152587
2022,Summer,Santa Rosa,Overnight Stays,2978,496.3333333333333,57.94365078821549,6,23.655396377524045
2022,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2022,Summer,Santa Rosa,Rec Visitors Ashore,7582,1263.6666666666667,558.2191923130794,6,227.89203096593306
2022,Summer,Santa Rosa,Rec Visitors on Boats,16995,2832.5,1620.2104492935478,6,661.4481461157784
2022,Winter,Anacapa,Overnight Stays,127,21.166666666666664,31.574778964652573,6,12.890349534093756
2022,Winter,Anacapa,Rec Overnight Boats,472,78.66666666666667,70.90181003801432,6,28.94554273881291
2022,Winter,Anacapa,Rec Visitors Ashore,1161,193.5,130.63651863089433,6,53.33213540321321
2022,Winter,Anacapa,Rec Visitors on Boats,17338,2889.666666666667,2945.981715263465,6,1202.6919989941086
2022,Winter,Isthmus,Overnight Stays,365,60.833333333333336,22.283775861973364,6,9.097313400730522
2022,Winter,Isthmus,Rec Visitors Ashore,2163,360.5,191.05365738451593,6,77.99732901409723
2022,Winter,San Miguel,Overnight Stays,166,27.666666666666664,50.0945772181647,6,20.45102551082572
2022,Winter,San Miguel,Rec Overnight Boats,297,49.5,45.728546882664006,6,18.668601090244195
2022,Winter,San Miguel,Rec Visitors Ashore,229,38.16666666666667,57.10837650175906,6,23.314397078009783
2022,Winter,San Miguel,Rec Visitors on Boats,2271,378.5,485.1996496288925,6,198.08192749466068
2022,Winter,Santa Barbara,Overnight Stays,0,0,0,6,0
2022,Winter,Santa Barbara,Rec Overnight Boats,640,106.66666666666666,126.1343199397637,6,51.494120484230486
2022,Winter,Santa Barbara,Rec Visitors Ashore,26,4.333333333333333,3.8815804341359033,6,1.584648576533962
2022,Winter,Santa Barbara,Rec Visitors on Boats,8199,1366.5,1145.892272423547,6,467.8085612726643
2022,Winter,Santa Cruz,Overnight Stays,7390,1231.6666666666667,626.094774508354,6,255.60212136139336
2022,Winter,Santa Cruz,Rec Overnight Boats,696,116,134.82729693945512,6,55.04301348339619
2022,Winter,Santa Cruz,Rec Visitors Ashore,26598,4433,1682.1790630013204,6,686.746726724392
2022,Winter,Santa Cruz,Rec Visitors on Boats,6810,1135,840.5348297364006,6,343.1469073152198
2022,Winter,Santa Rosa,Overnight Stays,1263,210.5,209.7701122657849,6,85.63828972291931
2022,Winter,Santa Rosa,Rec Overnight Boats,434,72.33333333333333,39.64677372330145,6,16.185727594945423
2022,Winter,Santa Rosa,Rec Visitors Ashore,2778,463,496.12337175343794,6,202.54151837750865
2022,Winter,Santa Rosa,Rec Visitors on Boats,5327,887.8333333333333,882.414509551303,6,360.2442150048276
2023,Summer,Anacapa,Overnight Stays,420,70,42.32729615744431,6,17.28004629623428
2023,Summer,Anacapa,Rec Overnight Boats,928,154.66666666666666,147.6884107391865,6,60.29354120559773
2023,Summer,Anacapa,Rec Visitors Ashore,2922,487,133.02781663997948,6,54.308378727411856
2023,Summer,Anacapa,Rec Visitors on Boats,21084,3514,1278.2511490313632,6,521.8438463755226
2023,Summer,Isthmus,Overnight Stays,797,132.83333333333334,46.110374826785645,6,18.824481695683186
2023,Summer,Isthmus,Rec Visitors Ashore,5283,880.5,372.1509102501296,6,151.92997290418595
2023,Summer,San Miguel,Overnight Stays,583,97.16666666666667,105.734415715351,6,43.16589445898747
2023,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2023,Summer,San Miguel,Rec Visitors Ashore,646,107.66666666666667,100.84377356419516,6,41.16929816150758
2023,Summer,San Miguel,Rec Visitors on Boats,3369,561.5,518.408236817279,6,211.63927644303962
2023,Summer,Santa Barbara,Overnight Stays,0,0,0,6,0
2023,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2023,Summer,Santa Barbara,Rec Visitors Ashore,0,0,0,6,0
2023,Summer,Santa Barbara,Rec Visitors on Boats,0,0,0,6,0
2023,Summer,Santa Cruz,Overnight Stays,12815,2135.8333333333335,518.4571020505618,6,211.65922559099047
2023,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2023,Summer,Santa Cruz,Rec Visitors Ashore,44646,7441,1642.61888458644,6,670.5963515160716
2023,Summer,Santa Cruz,Rec Visitors on Boats,8018,1336.3333333333333,798.6202268078781,6,326.0353423241788
2023,Summer,Santa Rosa,Overnight Stays,3037,506.1666666666667,177.40621935734572,6,72.42578577029347
2023,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2023,Summer,Santa Rosa,Rec Visitors Ashore,5783,963.8333333333334,278.3698379254956,6,113.6440104497862
2023,Summer,Santa Rosa,Rec Visitors on Boats,11685,1947.5,888.0039977387489,6,362.52611400192035
2023,Winter,Anacapa,Overnight Stays,71,11.833333333333332,17.645584905767976,6,7.203779872014722
2023,Winter,Anacapa,Rec Overnight Boats,472,78.66666666666667,70.90181003801432,6,28.94554273881291
2023,Winter,Anacapa,Rec Visitors Ashore,1073,178.83333333333334,115.15800739274133,6,47.01305965131155
2023,Winter,Anacapa,Rec Visitors on Boats,12040,2006.6666666666665,1823.4165367975213,6,744.4066839511257
2023,Winter,Isthmus,Overnight Stays,451,75.16666666666666,81.44793838193,6,33.250981606228976
2023,Winter,Isthmus,Rec Visitors Ashore,2276,379.3333333333333,296.0747653324522,6,120.87201679646304
2023,Winter,San Miguel,Overnight Stays,118,19.666666666666664,39.20034013457876,6,16.00347184554374
2023,Winter,San Miguel,Rec Overnight Boats,297,49.5,45.728546882664006,6,18.668601090244195
2023,Winter,San Miguel,Rec Visitors Ashore,490,81.66666666666666,115.28862331846395,6,47.06638337969517
2023,Winter,San Miguel,Rec Visitors on Boats,2696,449.33333333333337,769.8453524355828,6,314.2880490533768
2023,Winter,Santa Barbara,Overnight Stays,0,0,0,6,0
2023,Winter,Santa Barbara,Rec Overnight Boats,640,106.66666666666666,126.1343199397637,6,51.494120484230486
2023,Winter,Santa Barbara,Rec Visitors Ashore,18,3,5.059644256269407,6,2.0655911179772892
2023,Winter,Santa Barbara,Rec Visitors on Boats,6720,1120,1351.2398750777006,6,551.6413690070751
2023,Winter,Santa Cruz,Overnight Stays,4350,725,592.4629946249808,6,241.87200471874928
2023,Winter,Santa Cruz,Rec Overnight Boats,696,116,134.82729693945512,6,55.04301348339619
2023,Winter,Santa Cruz,Rec Visitors Ashore,22967,3827.8333333333335,1797.7107016054242,6,733.9123206790063
2023,Winter,Santa Cruz,Rec Visitors on Boats,3417,569.5,377.8606886142034,6,154.26098016024662
2023,Winter,Santa Rosa,Overnight Stays,1106,184.33333333333334,164.2847122122648,6,67.06895291000482
2023,Winter,Santa Rosa,Rec Overnight Boats,434,72.33333333333333,39.64677372330145,6,16.185727594945423
2023,Winter,Santa Rosa,Rec Visitors Ashore,2303,383.83333333333337,506.7391505169762,6,206.87539190966572
2023,Winter,Santa Rosa,Rec Visitors on Boats,11644,1940.6666666666665,3454.313226484632,6,1410.2174694390621
2024,Summer,Anacapa,Overnight Stays,1141,190.16666666666666,86.84104252406615,6,35.45270715254964
2024,Summer,Anacapa,Rec Overnight Boats,928,154.66666666666666,147.6884107391865,6,60.29354120559773
2024,Summer,Anacapa,Rec Visitors Ashore,3884,647.3333333333334,242.2326705187941,6,98.8910736337939
2024,Summer,Anacapa,Rec Visitors on Boats,541,90.16666666666666,178.35965537830205,6,72.81502439591557
2024,Summer,Isthmus,Overnight Stays,1680,280,22.645087767549057,6,9.24481836850604
2024,Summer,Isthmus,Rec Visitors Ashore,3076,512.6666666666666,187.14664481808555,6,76.4022978130312
2024,Summer,San Miguel,Overnight Stays,0,0,0,6,0
2024,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2024,Summer,San Miguel,Rec Visitors Ashore,0,0,0,6,0
2024,Summer,San Miguel,Rec Visitors on Boats,270,45,110.22703842524301,6,45
2024,Summer,Santa Barbara,Overnight Stays,0,0,0,6,0
2024,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2024,Summer,Santa Barbara,Rec Visitors Ashore,0,0,0,6,0
2024,Summer,Santa Barbara,Rec Visitors on Boats,0,0,0,6,0
2024,Summer,Santa Cruz,Overnight Stays,26262,4377,659.9330269050034,6,269.4165300546102
2024,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2024,Summer,Santa Cruz,Rec Visitors Ashore,36313,6052.166666666667,1952.6703169420757,6,797.1743187311321
2024,Summer,Santa Cruz,Rec Visitors on Boats,5334,889,592.4602940282159,6,241.8709022047368
2024,Summer,Santa Rosa,Overnight Stays,6502,1083.6666666666667,276.53185470514364,6,112.89365694217626
2024,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2024,Summer,Santa Rosa,Rec Visitors Ashore,3635,605.8333333333334,144.26283882783767,6,58.89505732892853
2024,Summer,Santa Rosa,Rec Visitors on Boats,0,0,0,6,0
2024,Winter,Anacapa,Overnight Stays,213,35.5,38.4434649843117,6,15.694478859352632
2024,Winter,Anacapa,Rec Overnight Boats,472,78.66666666666667,70.90181003801432,6,28.94554273881291
2024,Winter,Anacapa,Rec Visitors Ashore,990,165,92.63260764979036,6,37.81710371423668
2024,Winter,Anacapa,Rec Visitors on Boats,12229,2038.1666666666665,2793.308032900537,6,1140.3632291706203
2024,Winter,Isthmus,Overnight Stays,859,143.16666666666666,80.04352982388187,6,32.67763421329301
2024,Winter,Isthmus,Rec Visitors Ashore,2965,494.16666666666663,368.83569060852375,6,150.57654015298812
2024,Winter,San Miguel,Overnight Stays,0,0,0,6,0
2024,Winter,San Miguel,Rec Overnight Boats,297,49.5,45.728546882664006,6,18.668601090244195
2024,Winter,San Miguel,Rec Visitors Ashore,0,0,0,6,0
2024,Winter,San Miguel,Rec Visitors on Boats,0,0,0,6,0
2024,Winter,Santa Barbara,Overnight Stays,0,0,0,6,0
2024,Winter,Santa Barbara,Rec Overnight Boats,640,106.66666666666666,126.1343199397637,6,51.494120484230486
2024,Winter,Santa Barbara,Rec Visitors Ashore,0,0,0,6,0
2024,Winter,Santa Barbara,Rec Visitors on Boats,0,0,0,6,0
2024,Winter,Santa Cruz,Overnight Stays,7907,1317.8333333333333,1027.5612714902536,6,419.5001324327695
2024,Winter,Santa Cruz,Rec Overnight Boats,696,116,134.82729693945512,6,55.04301348339619
2024,Winter,Santa Cruz,Rec Visitors Ashore,18760,3126.6666666666665,1039.001379530685,6,424.1705369829975
2024,Winter,Santa Cruz,Rec Visitors on Boats,6289,1048.1666666666667,1021.1580517562728,6,416.88602892290737
2024,Winter,Santa Rosa,Overnight Stays,1526,254.33333333333331,306.41453403301006,6,125.09320969225755
2024,Winter,Santa Rosa,Rec Overnight Boats,434,72.33333333333333,39.64677372330145,6,16.185727594945423
2024,Winter,Santa Rosa,Rec Visitors Ashore,2159,359.83333333333337,440.3990993027423,6,179.7921794121696
2024,Winter,Santa Rosa,Rec Visitors on Boats,5131,855.1666666666667,1420.8620505406802,6,580.0645031182116
2025,Summer,Anacapa,Overnight Stays,1303,217.16666666666666,66.91910539350229,6,27.31961037626839
2025,Summer,Anacapa,Rec Overnight Boats,928,154.66666666666666,147.6884107391865,6,60.29354120559773
2025,Summer,Anacapa,Rec Visitors Ashore,5630,938.3333333333334,253.3824513786751,6,103.44295260888701
2025,Summer,Anacapa,Rec Visitors on Boats,170,28.333333333333332,34.115490127897424,6,13.92759052305092
2025,Summer,Isthmus,Overnight Stays,1772,295.3333333333333,49.330180079406425,6,20.138961685692184
2025,Summer,Isthmus,Rec Visitors Ashore,2140,356.6666666666667,95.05717577682742,6,38.80692950721273
2025,Summer,San Miguel,Overnight Stays,679,113.16666666666666,110.61359169047294,6,45.15780970970334
2025,Summer,San Miguel,Rec Overnight Boats,682,113.66666666666667,73.65233646441006,6,30.06844045026465
2025,Summer,San Miguel,Rec Visitors Ashore,142,23.666666666666668,25.958941940430982,6,10.597693669431624
2025,Summer,San Miguel,Rec Visitors on Boats,230,38.33333333333333,93.8971068066885,6,38.333333333333336
2025,Summer,Santa Barbara,Overnight Stays,62,10.333333333333334,9.500877152487904,6,3.878716855410362
2025,Summer,Santa Barbara,Rec Overnight Boats,1776,296,134.69521149617754,6,54.989089826982955
2025,Summer,Santa Barbara,Rec Visitors Ashore,65,10.833333333333332,16.785906787143393,6,6.852817749737046
2025,Summer,Santa Barbara,Rec Visitors on Boats,0,0,0,6,0
2025,Summer,Santa Cruz,Overnight Stays,27370,4561.666666666667,386.5983272941913,6,157.8281062140426
2025,Summer,Santa Cruz,Rec Overnight Boats,3070,511.6666666666667,207.10061966751007,6,84.54847393326769
2025,Summer,Santa Cruz,Rec Visitors Ashore,47240,7873.333333333333,917.020537756198,6,374.37206685922024
2025,Summer,Santa Cruz,Rec Visitors on Boats,1486,247.66666666666666,97.94624375986383,6,39.98638657232122
2025,Summer,Santa Rosa,Overnight Stays,6580,1096.6666666666667,160.2606210728845,6,65.42612458168205
2025,Summer,Santa Rosa,Rec Overnight Boats,1022,170.33333333333334,72.51114856811101,6,29.60255244250251
2025,Summer,Santa Rosa,Rec Visitors Ashore,4398,733,138.85099927620254,6,56.685683083708774
2025,Summer,Santa Rosa,Rec Visitors on Boats,948,158,50.651752190817646,6,20.678491240900534
2025,Winter,Anacapa,Overnight Stays,370,61.66666666666667,58.58554998177167,6,23.917450625943488
2025,Winter,Anacapa,Rec Overnight Boats,472,78.66666666666667,70.90181003801432,6,28.94554273881291
2025,Winter,Anacapa,Rec Visitors Ashore,1432,238.66666666666669,178.00524336846559,6,72.67033629877997
2025,Winter,Anacapa,Rec Visitors on Boats,2056,342.66666666666663,756.2078197603267,6,308.7205496525585
2025,Winter,Isthmus,Overnight Stays,1323,220.5,43.38548144252867,6,17.712048629863986
